FECHA MUESTREO	RESULTADO	WELLBOAT
2023-09-24 00:00:00 UTC	NEGATIVO	SEIGULL
2023-09-24 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2023-09-25 00:00:00 UTC	NEGATIVO	RIO DULCE 4
2023-09-25 00:00:00 UTC	NEGATIVO	SOOKE
2023-09-25 00:00:00 UTC	NEGATIVO	SEIGRUNN
2023-09-25 00:00:00 UTC	NEGATIVO	SEIKAPP
2023-09-25 00:00:00 UTC	NEGATIVO	RONIA ATLANTIC
2023-09-25 00:00:00 UTC	NEGATIVO	RIO DULCE 1
2023-09-25 00:00:00 UTC	NEGATIVO	ORCA ONA
2023-09-25 00:00:00 UTC	NEGATIVO	PATAGON 9
2023-09-25 00:00:00 UTC	NEGATIVO	GRIP ARTIC
2023-09-25 00:00:00 UTC	NEGATIVO	SEIGULL
2023-09-26 00:00:00 UTC	NEGATIVO	EIR
2023-09-26 00:00:00 UTC	NEGATIVO	PATAGON 5
2023-09-26 00:00:00 UTC	NEGATIVO	RO DULCE 4
2023-09-26 00:00:00 UTC	NEGATIVO	TYR
2023-09-26 00:00:00 UTC	NEGATIVO	RONIA ATLANTIC
2023-09-26 00:00:00 UTC	NEGATIVO	ARVAK
2023-09-27 00:00:00 UTC	NEGATIVO	GRIP ANTARTIC
2023-09-27 00:00:00 UTC	NEGATIVO	SEIBRIS
2023-09-27 00:00:00 UTC	NEGATIVO	SEIKAPP
2023-09-27 00:00:00 UTC	NEGATIVO	PATAGON 8
2023-09-27 00:00:00 UTC	NEGATIVO	GRIP ARTIC
2023-09-27 00:00:00 UTC	NEGATIVO	RIO DULCE 4
2023-09-27 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2023-09-27 00:00:00 UTC	NEGATIVO	VALI
2023-09-28 00:00:00 UTC	NEGATIVO	EIR
2023-09-28 00:00:00 UTC	NEGATIVO	RONIA ATLANTIC
2023-09-28 00:00:00 UTC	NEGATIVO	SEIGULL
2023-09-28 00:00:00 UTC	NEGATIVO	PATAGON 9
2023-09-28 00:00:00 UTC	NEGATIVO	ORCA YAGAN
2023-09-28 00:00:00 UTC	NEGATIVO	ORCA YKA
2023-09-28 00:00:00 UTC	NEGATIVO	DON MAURO
2023-09-28 00:00:00 UTC	NEGATIVO	PATAGON 5
2023-09-28 00:00:00 UTC	NEGATIVO	SEIGRUNN
2023-09-28 00:00:00 UTC	NEGATIVO	RIO DULCE 4
2023-09-28 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2023-09-29 00:00:00 UTC	NEGATIVO	SEIKAPP
2023-09-29 00:00:00 UTC	NEGATIVO	LOKI
2023-09-29 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2023-09-29 00:00:00 UTC	NEGATIVO	RONIA PIONEER
2023-09-29 00:00:00 UTC	NEGATIVO	SOOKE
2023-09-29 00:00:00 UTC	NEGATIVO	ORCA YAGAN
2023-09-29 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2023-09-30 00:00:00 UTC	NEGATIVO	SEIGRUNN
2023-09-30 00:00:00 UTC	NEGATIVO	RIO DULCE 4
2023-09-30 00:00:00 UTC	NEGATIVO	SEIGULL
2023-09-30 00:00:00 UTC	NEGATIVO	PATAGON 5
2023-09-30 00:00:00 UTC	NEGATIVO	RIO DULCE
2023-09-30 00:00:00 UTC	NEGATIVO	ARVAK
2023-09-30 00:00:00 UTC	NEGATIVO	ORCA YKA
2023-09-30 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2023-09-30 00:00:00 UTC	NEGATIVO	SEIBRIS
2023-09-30 00:00:00 UTC	NEGATIVO	GRIP ARCTIC
2023-09-30 00:00:00 UTC	NEGATIVO	SOOKE
2023-09-30 00:00:00 UTC	NEGATIVO	SEIVIK
2023-09-30 00:00:00 UTC	NEGATIVO	VALI
2023-10-01 00:00:00 UTC	NEGATIVO	PATAGON 9
2023-10-01 00:00:00 UTC	NEGATIVO	PATAGON 11
2023-10-01 00:00:00 UTC	NEGATIVO	LOKI
2023-10-01 00:00:00 UTC	NEGATIVO	SEIGRUNN
2023-10-01 00:00:00 UTC	NEGATIVO	EIR
2023-10-01 00:00:00 UTC	NEGATIVO	RIO DULCE 4
2023-10-01 00:00:00 UTC	NEGATIVO	ORCA YAGAN
2023-10-01 00:00:00 UTC	NEGATIVO	SEIFJORD
2023-10-01 00:00:00 UTC	NEGATIVO	DON MAURO
2023-10-01 00:00:00 UTC	NEGATIVO	INTERFIORD
2023-10-01 00:00:00 UTC	NEGATIVO	TYR
2023-10-01 00:00:00 UTC	NEGATIVO	ARVAK
2023-10-01 00:00:00 UTC	NEGATIVO	SEIKAPP
2023-10-01 00:00:00 UTC	NEGATIVO	SEIGULL
2023-10-01 00:00:00 UTC	NEGATIVO	PATAGON 5
2023-10-01 00:00:00 UTC	NEGATIVO	GRIP ANTARTIC
2023-10-01 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2023-10-02 00:00:00 UTC	NEGATIVO	PATAGON 7
2023-10-02 00:00:00 UTC	NEGATIVO	ORCA CHONO
2023-10-02 00:00:00 UTC	NEGATIVO	RIO DULCE 1
2023-10-02 00:00:00 UTC	NEGATIVO	VALI
2023-10-02 00:00:00 UTC	NEGATIVO	SEIVIK
2023-10-02 00:00:00 UTC	NEGATIVO	GRIP MARINE
2023-10-02 00:00:00 UTC	NEGATIVO	RONIA PIONEER
2023-10-02 00:00:00 UTC	NEGATIVO	PATAGON 8
2023-10-02 00:00:00 UTC	NEGATIVO	GRIP PATAGONIA
2023-10-02 00:00:00 UTC	NEGATIVO	PATAGON 4
2023-10-02 00:00:00 UTC	NEGATIVO	RIO DULCE 4
2023-10-02 00:00:00 UTC	NEGATIVO	TYR
2023-10-03 00:00:00 UTC	NEGATIVO	GRIP ARCTIC
2023-10-03 00:00:00 UTC	NEGATIVO	LOKI
2023-10-03 00:00:00 UTC	NEGATIVO	SEIGULL
2023-10-03 00:00:00 UTC	NEGATIVO	EIR
2023-10-03 00:00:00 UTC	NEGATIVO	PATAGON 7
2023-10-03 00:00:00 UTC	NEGATIVO	SEIVIK
2023-10-03 00:00:00 UTC	NEGATIVO	PATAGON 5
2023-10-03 00:00:00 UTC	NEGATIVO	SEIKAPP
2023-10-03 00:00:00 UTC	NEGATIVO	ARVAK
2023-10-03 00:00:00 UTC	NEGATIVO	PATAGON 11
2023-10-03 00:00:00 UTC	NEGATIVO	DON MAURO
2023-10-03 00:00:00 UTC	NEGATIVO	SEIFYR
2023-10-04 00:00:00 UTC	NEGATIVO	VALI
2023-10-04 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2023-10-04 00:00:00 UTC	NEGATIVO	FRIGG
2023-10-04 00:00:00 UTC	NEGATIVO	PATAGON 8
2023-10-04 00:00:00 UTC	NEGATIVO	PATAGON 4
2023-10-04 00:00:00 UTC	NEGATIVO	LOKI
2023-10-04 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2023-10-04 00:00:00 UTC	NEGATIVO	SEIGULL
2023-10-05 00:00:00 UTC	NEGATIVO	TYR
2023-10-05 00:00:00 UTC	NEGATIVO	EIR
2023-10-05 00:00:00 UTC	NEGATIVO	ORCA YAGAN
2023-10-05 00:00:00 UTC	NEGATIVO	SEIVIK
2023-10-05 00:00:00 UTC	NEGATIVO	ORCA YKA
2023-10-05 00:00:00 UTC	NEGATIVO	VALI
2023-10-05 00:00:00 UTC	NEGATIVO	PATAGON 9
2023-10-06 00:00:00 UTC	NEGATIVO	PATAGON 11
2023-10-06 00:00:00 UTC	NEGATIVO	TYR
2023-10-06 00:00:00 UTC	NEGATIVO	QUEILEN
2023-10-06 00:00:00 UTC	NEGATIVO	PATAGON 9
2023-10-06 00:00:00 UTC	NEGATIVO	SOOKE
2023-10-06 00:00:00 UTC	NEGATIVO	ARVAK
2023-10-06 00:00:00 UTC	NEGATIVO	RIO DULCE 4
2023-10-06 00:00:00 UTC	NEGATIVO	PATAGON 7
2023-10-07 00:00:00 UTC	NEGATIVO	RONIA DIAMOND
2023-10-07 00:00:00 UTC	NEGATIVO	SEISTROM
2023-10-07 00:00:00 UTC	NEGATIVO	INTERFIORD
2023-10-07 00:00:00 UTC	NEGATIVO	SEIGULL
2023-10-07 00:00:00 UTC	NEGATIVO	PATAGON 5
2023-10-07 00:00:00 UTC	NEGATIVO	ORCA YAGAN
2023-10-07 00:00:00 UTC	NEGATIVO	PATAGON 8
2023-10-08 00:00:00 UTC	NEGATIVO	SOOKE
2023-10-08 00:00:00 UTC	NEGATIVO	GRIP ARCTIC
2023-10-08 00:00:00 UTC	NEGATIVO	LOKI
2023-10-08 00:00:00 UTC	NEGATIVO	SEIGULL
2023-10-09 00:00:00 UTC	NEGATIVO	DON MAURO
2023-10-09 00:00:00 UTC	NEGATIVO	RIO DULCE 4
2023-10-09 00:00:00 UTC	NEGATIVO	SEIKAPP
2023-10-09 00:00:00 UTC	NEGATIVO	PATAGON 7
2023-10-09 00:00:00 UTC	NEGATIVO	EIR
2023-10-09 00:00:00 UTC	NEGATIVO	VALI
2023-10-09 00:00:00 UTC	NEGATIVO	SOOKE
2023-10-09 00:00:00 UTC	NEGATIVO	ORCA ONA
2023-10-09 00:00:00 UTC	NEGATIVO	ARVAK
2023-10-09 00:00:00 UTC	NEGATIVO	TYR
2023-10-09 00:00:00 UTC	NEGATIVO	ORCA CHONO
2023-10-10 00:00:00 UTC	NEGATIVO	SEIFYR
2023-10-10 00:00:00 UTC	NEGATIVO	LOKI
2023-10-10 00:00:00 UTC	NEGATIVO	DON MAURO
2023-10-10 00:00:00 UTC	NEGATIVO	PATAGON 9
2023-10-10 00:00:00 UTC	NEGATIVO	SEIGULL
2023-10-10 00:00:00 UTC	NEGATIVO	SEIFJORD
2023-10-10 00:00:00 UTC	NEGATIVO	PATAGON 11
2023-10-10 00:00:00 UTC	NEGATIVO	SOOKE
2023-10-10 00:00:00 UTC	NEGATIVO	RONIA DIAMOND
2023-10-10 00:00:00 UTC	NEGATIVO	ARVAK
2023-10-10 00:00:00 UTC	NEGATIVO	PATAGON 7
2023-10-11 00:00:00 UTC	NEGATIVO	PATAGON 5
2023-10-11 00:00:00 UTC	NEGATIVO	RIO DULCE 2
2023-10-11 00:00:00 UTC	NEGATIVO	VALI
2023-10-11 00:00:00 UTC	NEGATIVO	RONIA PIONEER
2023-10-11 00:00:00 UTC	NEGATIVO	ORCA YAGAN
2023-10-11 00:00:00 UTC	NEGATIVO	RIO DULCE 4
2023-10-11 00:00:00 UTC	NEGATIVO	GRIP ARCTIC
2023-10-11 00:00:00 UTC	NEGATIVO	FRIGG
2023-10-11 00:00:00 UTC	NEGATIVO	TYR
2023-10-11 00:00:00 UTC	NEGATIVO	SOOKE
2023-10-12 00:00:00 UTC	NEGATIVO	DON MAURO
2023-10-12 00:00:00 UTC	NEGATIVO	ORCA CHONO
2023-10-12 00:00:00 UTC	NEGATIVO	SEIGULL
2023-10-12 00:00:00 UTC	NEGATIVO	SEIFYR
2023-10-12 00:00:00 UTC	NEGATIVO	SEIKAPP
2023-10-12 00:00:00 UTC	NEGATIVO	PATAGON 11
2023-10-12 00:00:00 UTC	NEGATIVO	ORCA YKA
2023-10-12 00:00:00 UTC	NEGATIVO	VALI
2023-10-12 00:00:00 UTC	NEGATIVO	RIO DULCE 2
2023-10-12 00:00:00 UTC	NEGATIVO	RIO DULCE 4
2023-10-13 00:00:00 UTC	NEGATIVO	PATAGON 5
2023-10-13 00:00:00 UTC	NEGATIVO	TYR
2023-10-13 00:00:00 UTC	NEGATIVO	GRIP ARCTIC
2023-10-13 00:00:00 UTC	NEGATIVO	PATAGON 7
2023-10-15 00:00:00 UTC	NEGATIVO	SEIGULL
2023-10-15 00:00:00 UTC	NEGATIVO	SOOKE
2023-10-15 00:00:00 UTC	NEGATIVO	TYR
2023-10-15 00:00:00 UTC	NEGATIVO	GRIP ANTARTIC
2023-10-15 00:00:00 UTC	NEGATIVO	GRIP ARCTIC
2023-10-15 00:00:00 UTC	NEGATIVO	PATAGON 7
2023-10-15 00:00:00 UTC	NEGATIVO	VALI
2023-10-15 00:00:00 UTC	NEGATIVO	PATAGON 8
2023-10-15 00:00:00 UTC	NEGATIVO	ORCA YAGAN
2023-10-16 00:00:00 UTC	NEGATIVO	FRIGG
2023-10-16 00:00:00 UTC	NEGATIVO	ARVAK
2023-10-16 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2023-10-16 00:00:00 UTC	NEGATIVO	PATAGON 4
2023-10-16 00:00:00 UTC	NEGATIVO	RONIA DIAMOND
2023-10-16 00:00:00 UTC	NEGATIVO	LOKI
2023-10-16 00:00:00 UTC	NEGATIVO	RONIA PIONEER
2023-10-16 00:00:00 UTC	NEGATIVO	RIO DULCE 4
2023-10-16 00:00:00 UTC	NEGATIVO	SOOKE
2023-10-16 00:00:00 UTC	NEGATIVO	DON MAURO
2023-10-16 00:00:00 UTC	NEGATIVO	GRIP POLAR
2023-10-16 00:00:00 UTC	NEGATIVO	PATAGON 5
2023-10-16 00:00:00 UTC	NEGATIVO	SEIGULL
2023-10-16 00:00:00 UTC	NEGATIVO	EIR
2023-10-16 00:00:00 UTC	NEGATIVO	RIO DULCE 2
2023-10-17 00:00:00 UTC	NEGATIVO	ORCA CHONO
2023-10-17 00:00:00 UTC	NEGATIVO	SEIGRUNN
2023-10-17 00:00:00 UTC	NEGATIVO	LOKI
2023-10-17 00:00:00 UTC	NEGATIVO	GRIP ARCTIC
2023-10-17 00:00:00 UTC	NEGATIVO	RIO DULCE 4
2023-10-17 00:00:00 UTC	NEGATIVO	SEIVIK
2023-10-17 00:00:00 UTC	NEGATIVO	VALI
2023-10-18 00:00:00 UTC	NEGATIVO	PATAGON 9
2023-10-18 00:00:00 UTC	NEGATIVO	ARVAK
2023-10-18 00:00:00 UTC	NEGATIVO	PATAGON 8
2023-10-18 00:00:00 UTC	NEGATIVO	SEIGULL
2023-10-18 00:00:00 UTC	NEGATIVO	EIR
2023-10-18 00:00:00 UTC	NEGATIVO	ORCA YAGAN
2023-10-18 00:00:00 UTC	NEGATIVO	DON MAURO
2023-10-18 00:00:00 UTC	NEGATIVO	RONIA DIAMOND
2023-10-19 00:00:00 UTC	NEGATIVO	RONIA PIONEER
2023-10-19 00:00:00 UTC	NEGATIVO	LOKI
2023-10-19 00:00:00 UTC	NEGATIVO	PATAGON 4
2023-10-19 00:00:00 UTC	NEGATIVO	BRUDANES
2023-10-19 00:00:00 UTC	NEGATIVO	ORCA YKA
2023-10-19 00:00:00 UTC	NEGATIVO	VALI
2023-10-19 00:00:00 UTC	NEGATIVO	PATAGON 5
2023-10-19 00:00:00 UTC	NEGATIVO	GRIP ARCTIC
2023-10-19 00:00:00 UTC	NEGATIVO	GRIP POLAR
2023-10-19 00:00:00 UTC	NEGATIVO	RIO DULCE 4
2023-10-20 00:00:00 UTC	NEGATIVO	ARVAK
2023-10-20 00:00:00 UTC	NEGATIVO	PATAGON 9
2023-10-20 00:00:00 UTC	NEGATIVO	INTER AUSTRAL
2023-10-20 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2023-10-20 00:00:00 UTC	NEGATIVO	EIR
2023-10-20 00:00:00 UTC	NEGATIVO	PATAGON 8
2023-10-21 00:00:00 UTC	NEGATIVO	ORCA YAGAN
2023-10-21 00:00:00 UTC	NEGATIVO	SEIGULL
2023-10-21 00:00:00 UTC	NEGATIVO	RIO DULCE 2
2023-10-21 00:00:00 UTC	NEGATIVO	RONIA ATLANTIC
2023-10-21 00:00:00 UTC	NEGATIVO	RONIA PIONEER
2023-10-21 00:00:00 UTC	NEGATIVO	ORCA ONA
2023-10-21 00:00:00 UTC	NEGATIVO	LOKI
2023-10-21 00:00:00 UTC	NEGATIVO	PATAGON 5
2023-10-21 00:00:00 UTC	NEGATIVO	GRIP ARTIC
2023-10-21 00:00:00 UTC	NEGATIVO	ARVAK
2023-10-21 00:00:00 UTC	NEGATIVO	INTER AUSTRAL
2023-10-21 00:00:00 UTC	NEGATIVO	RONIA DIAMOND
2023-10-22 00:00:00 UTC	NEGATIVO	DON MAURO
2023-10-22 00:00:00 UTC	NEGATIVO	VALI
2023-10-22 00:00:00 UTC	NEGATIVO	EIR
2023-10-22 00:00:00 UTC	NEGATIVO	SEIFYR
2023-10-22 00:00:00 UTC	NEGATIVO	INTERFIORD
2023-10-22 00:00:00 UTC	NEGATIVO	GRIP PATAGONIA
2023-10-22 00:00:00 UTC	NEGATIVO	GRIP POLAR
2023-10-22 00:00:00 UTC	NEGATIVO	PATAGON 4
2023-10-22 00:00:00 UTC	NEGATIVO	SEIGULL
2023-10-22 00:00:00 UTC	NEGATIVO	ORCA ONA
2023-10-22 00:00:00 UTC	NEGATIVO	GRIP ARCTIC
2023-10-22 00:00:00 UTC	NEGATIVO	SEINES
2023-10-22 00:00:00 UTC	NEGATIVO	PATAGON 9
2023-10-23 00:00:00 UTC	NEGATIVO	PANIAHUE
2023-10-23 00:00:00 UTC	NEGATIVO	PATAGON 8
2023-10-23 00:00:00 UTC	NEGATIVO	LOKI
2023-10-23 00:00:00 UTC	NEGATIVO	TYR
2023-10-23 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2023-10-23 00:00:00 UTC	NEGATIVO	PATAGON 5
2023-10-23 00:00:00 UTC	NEGATIVO	PATAGON 7
2023-10-23 00:00:00 UTC	NEGATIVO	ORCA YAGAN
2023-10-23 00:00:00 UTC	NEGATIVO	ARVAK
2023-10-23 00:00:00 UTC	NEGATIVO	SEIGULL
2023-10-23 00:00:00 UTC	NEGATIVO	ORCA ONA
2023-10-23 00:00:00 UTC	NEGATIVO	RONIA PIONEER
2023-10-23 00:00:00 UTC	NEGATIVO	RIO DULCE 4
2023-10-23 00:00:00 UTC	NEGATIVO	VALI
2023-10-23 00:00:00 UTC	NEGATIVO	DON MAURO
2023-10-24 00:00:00 UTC	NEGATIVO	SEIFYR
2023-10-24 00:00:00 UTC	NEGATIVO	EIR
2023-10-24 00:00:00 UTC	NEGATIVO	FAEROY
2023-10-24 00:00:00 UTC	NEGATIVO	SEINES
2023-10-24 00:00:00 UTC	NEGATIVO	RIO DULCE 2
2023-10-24 00:00:00 UTC	NEGATIVO	PATAGON 4
2023-10-24 00:00:00 UTC	NEGATIVO	LOKI
2023-10-24 00:00:00 UTC	NEGATIVO	SEIFJORD
2023-10-24 00:00:00 UTC	NEGATIVO	PATAGON 9
2023-10-24 00:00:00 UTC	NEGATIVO	SEIGULL
2023-10-25 00:00:00 UTC	NEGATIVO	RONIA DIAMOND
2023-10-25 00:00:00 UTC	NEGATIVO	TYR
2023-10-25 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2023-10-25 00:00:00 UTC	NEGATIVO	VIRGINIA
2023-10-25 00:00:00 UTC	NEGATIVO	PATAGON 5
2023-10-25 00:00:00 UTC	NEGATIVO	ARVAK
2023-10-25 00:00:00 UTC	NEGATIVO	ORCA ONA
2023-10-25 00:00:00 UTC	NEGATIVO	SEINES
2023-10-25 00:00:00 UTC	NEGATIVO	EIR
2023-10-25 00:00:00 UTC	NEGATIVO	DON MAURO
2023-10-25 00:00:00 UTC	NEGATIVO	GRIP ARCTIC
2023-10-25 00:00:00 UTC	NEGATIVO	FAEROY
2023-10-25 00:00:00 UTC	NEGATIVO	LOKI
2023-10-26 00:00:00 UTC	NEGATIVO	VALI
2023-10-26 00:00:00 UTC	NEGATIVO	SEINES
2023-10-26 00:00:00 UTC	NEGATIVO	ORCA YKA
2023-10-26 00:00:00 UTC	NEGATIVO	PATAGON 4
2023-10-26 00:00:00 UTC	NEGATIVO	SEIFJORD
2023-10-26 00:00:00 UTC	NEGATIVO	ORCA ONA
2023-10-26 00:00:00 UTC	NEGATIVO	TYR
2023-10-26 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2023-10-26 00:00:00 UTC	NEGATIVO	RONIA DIAMOND
2023-10-27 00:00:00 UTC	NEGATIVO	SOOKE
2023-10-27 00:00:00 UTC	NEGATIVO	GRIP PATAGONIA
2023-10-27 00:00:00 UTC	NEGATIVO	RONIA PIONEER
2023-10-27 00:00:00 UTC	NEGATIVO	SEIVIK
2023-10-27 00:00:00 UTC	NEGATIVO	RIO DULCE 4
2023-10-27 00:00:00 UTC	NEGATIVO	PATAGON 8
2023-10-28 00:00:00 UTC	NEGATIVO	INTERFIORD
2023-10-29 00:00:00 UTC	NEGATIVO	LOKI
2023-10-29 00:00:00 UTC	NEGATIVO	INTER AUSTRAL
2023-10-29 00:00:00 UTC	NEGATIVO	PATAGON 7
2023-10-29 00:00:00 UTC	NEGATIVO	ORCA ONA
2023-10-29 00:00:00 UTC	NEGATIVO	ORCA YAGAN
2023-10-29 00:00:00 UTC	NEGATIVO	PATAGON 4
2023-10-29 00:00:00 UTC	NEGATIVO	RIO DULCE 2
2023-10-30 00:00:00 UTC	NEGATIVO	GRIP PATAGONIA
2023-10-30 00:00:00 UTC	NEGATIVO	ARVAK
2023-10-30 00:00:00 UTC	NEGATIVO	RIO DULCE 4
2023-10-30 00:00:00 UTC	NEGATIVO	SEIGULL
2023-10-30 00:00:00 UTC	NEGATIVO	EIR
2023-10-30 00:00:00 UTC	NEGATIVO	SEIFYR
2023-10-30 00:00:00 UTC	NEGATIVO	PATAGON 9
2023-10-30 00:00:00 UTC	NEGATIVO	PATAGON 5
2023-10-30 00:00:00 UTC	NEGATIVO	TYR
2023-10-30 00:00:00 UTC	NEGATIVO	DON MAURO
2023-10-30 00:00:00 UTC	NEGATIVO	PATAGON 8
2023-10-30 00:00:00 UTC	NEGATIVO	LOKI
2023-10-31 00:00:00 UTC	NEGATIVO	SEINES
2023-10-31 00:00:00 UTC	NEGATIVO	SEIGULL
2023-10-31 00:00:00 UTC	NEGATIVO	SEIFJORD
2023-10-31 00:00:00 UTC	NEGATIVO	SEISTROM
2023-10-31 00:00:00 UTC	NEGATIVO	SEIFYR
2023-10-31 00:00:00 UTC	NEGATIVO	RIO DULCE 4
2023-10-31 00:00:00 UTC	NEGATIVO	PATAGON 4
2023-10-31 00:00:00 UTC	NEGATIVO	ORCA CHONO
2023-10-31 00:00:00 UTC	NEGATIVO	PATAGON 7
2023-10-31 00:00:00 UTC	NEGATIVO	ARVAK
2023-11-01 00:00:00 UTC	NEGATIVO	GRIP ARCTIC
2023-11-01 00:00:00 UTC	NEGATIVO	SEIGULL
2023-11-01 00:00:00 UTC	NEGATIVO	GRIP ANTARTIC
2023-11-01 00:00:00 UTC	NEGATIVO	EIR
2023-11-01 00:00:00 UTC	NEGATIVO	TYR
2023-11-01 00:00:00 UTC	NEGATIVO	DON MAURO
2023-11-01 00:00:00 UTC	NEGATIVO	FRIGG
2023-11-01 00:00:00 UTC	NEGATIVO	VIRGINIA
2023-11-01 00:00:00 UTC	NEGATIVO	RIO DULCE 2
2023-11-01 00:00:00 UTC	NEGATIVO	RONIA PIONEER
2023-11-01 00:00:00 UTC	NEGATIVO	PATAGON 5
2023-11-01 00:00:00 UTC	NEGATIVO	ORCA YAGAN
2023-11-01 00:00:00 UTC	NEGATIVO	PATAGON 8
2023-11-01 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2023-11-01 00:00:00 UTC	NEGATIVO	GRIP SUPERIOR
2023-11-01 00:00:00 UTC	NEGATIVO	RIO DULCE 4
2023-11-02 00:00:00 UTC	NEGATIVO	SEIGRUNN
2023-11-02 00:00:00 UTC	NEGATIVO	SEIFJORD
2023-11-02 00:00:00 UTC	NEGATIVO	PATAGON 9
2023-11-02 00:00:00 UTC	NEGATIVO	ARVAK
2023-11-02 00:00:00 UTC	NEGATIVO	PATAGON 4
2023-11-02 00:00:00 UTC	NEGATIVO	VALI
2023-11-02 00:00:00 UTC	NEGATIVO	SEIGULL
2023-11-02 00:00:00 UTC	NEGATIVO	ORCA YKA
2023-11-02 00:00:00 UTC	NEGATIVO	RIO DULCE 4
2023-11-02 00:00:00 UTC	NEGATIVO	GRIP ARCTIC
2023-11-02 00:00:00 UTC	NEGATIVO	TYR
2023-11-02 00:00:00 UTC	NEGATIVO	PATAGON 7
2023-11-02 00:00:00 UTC	NEGATIVO	SEINES
2023-11-03 00:00:00 UTC	NEGATIVO	QUEILEN
2023-11-03 00:00:00 UTC	NEGATIVO	PATAGON 11
2023-11-03 00:00:00 UTC	NEGATIVO	ORCA YAGAN
2023-11-03 00:00:00 UTC	NEGATIVO	PATAGON 5
2023-11-03 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2023-11-03 00:00:00 UTC	NEGATIVO	SEISTROM
2023-11-03 00:00:00 UTC	NEGATIVO	EIR
2023-11-03 00:00:00 UTC	NEGATIVO	PATAGON 8
2023-11-03 00:00:00 UTC	NEGATIVO	BRUDANES
2023-11-04 00:00:00 UTC	NEGATIVO	SEIFJORD
2023-11-04 00:00:00 UTC	NEGATIVO	RIO DULCE 4
2023-11-04 00:00:00 UTC	NEGATIVO	PATAGON 4
2023-11-04 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2023-11-04 00:00:00 UTC	NEGATIVO	SEIGRUNN
2023-11-04 00:00:00 UTC	NEGATIVO	ARVAK
2023-11-04 00:00:00 UTC	NEGATIVO	RIO DULCE 2
2023-11-04 00:00:00 UTC	NEGATIVO	DON MAURO
2023-11-04 00:00:00 UTC	NEGATIVO	GRIP ARCTIC
2023-11-04 00:00:00 UTC	NEGATIVO	ORCA YAGAN
2023-11-04 00:00:00 UTC	NEGATIVO	RIO DULCE 3
2023-11-05 00:00:00 UTC	NEGATIVO	PATAGON 5
2023-11-05 00:00:00 UTC	NEGATIVO	RIO DULCE 1
2023-11-05 00:00:00 UTC	NEGATIVO	QUEILEN
2023-11-05 00:00:00 UTC	NEGATIVO	SEIVIK
2023-11-05 00:00:00 UTC	NEGATIVO	SEIGULL
2023-11-05 00:00:00 UTC	NEGATIVO	PATAGON 7
2023-11-05 00:00:00 UTC	NEGATIVO	RIO DULCE 4
2023-11-05 00:00:00 UTC	NEGATIVO	RONIA PIONEER
2023-11-05 00:00:00 UTC	NEGATIVO	EIR
2023-11-05 00:00:00 UTC	NEGATIVO	SEIFJORD
2023-11-05 00:00:00 UTC	NEGATIVO	FORSETI
2023-11-05 00:00:00 UTC	NEGATIVO	TYR
2023-11-05 00:00:00 UTC	NEGATIVO	GRIP PATAGONIA
2023-11-05 00:00:00 UTC	NEGATIVO	PATAGON 8
2023-11-05 00:00:00 UTC	NEGATIVO	PANIAHUE
2023-11-05 00:00:00 UTC	NEGATIVO	PATAGON 9
2023-11-05 00:00:00 UTC	NEGATIVO	SEISTROM
2023-11-05 00:00:00 UTC	NEGATIVO	FRIGG
2023-11-05 00:00:00 UTC	NEGATIVO	ORCA CHONO
2023-11-06 00:00:00 UTC	NEGATIVO	VALI
2023-11-06 00:00:00 UTC	NEGATIVO	PATAGON 9
2023-11-06 00:00:00 UTC	NEGATIVO	SEIFYR
2023-11-06 00:00:00 UTC	NEGATIVO	SOOKE
2023-11-06 00:00:00 UTC	NEGATIVO	RONIA DIAMOND
2023-11-06 00:00:00 UTC	NEGATIVO	ARVAK
2023-11-06 00:00:00 UTC	NEGATIVO	LOKI
2023-11-06 00:00:00 UTC	NEGATIVO	INTER AUSTRAL
2023-11-06 00:00:00 UTC	NEGATIVO	DON MAURO
2023-11-06 00:00:00 UTC	NEGATIVO	SEIGRUNN
2023-11-06 00:00:00 UTC	NEGATIVO	PATAGON 5
2023-11-06 00:00:00 UTC	NEGATIVO	PATAGON 3
2023-11-06 00:00:00 UTC	NEGATIVO	LINDA MARIJKE
2023-11-06 00:00:00 UTC	NEGATIVO	QUEILEN
2023-11-06 00:00:00 UTC	NEGATIVO	GRIP ARCTIC
2023-11-07 00:00:00 UTC	NEGATIVO	SEIGULL
